Carrier Code,Dep City Code,Dep City Name,Arr City Code,Arr City Name,General Aircraft Code,General Aircraft Name,Specific Aircraft Code,Specific Aircraft Name,Seats,Stopping City,GCD (km),Frequency,Seats (Total),Time series
"TR","SIN","Singapore","OOL","Gold Coast","787","Boeing 787","788","Boeing 787-8","329","0","6207","9","2961","2019-01-01"
"TR","SIN","Singapore","OSA","Osaka","787","Boeing 787","788","Boeing 787-8","335","0","4899","14","4690","2019-06-01"
"TR","SIN","Singapore","OSA","Osaka","787","Boeing 787","788","Boeing 787-8","335","0","4899","16","5360","2019-09-01"
"TR","SIN","Singapore","OSA","Osaka","787","Boeing 787","788","Boeing 787-8","335","0","4899","9","3015","2019-12-01"
"TR","SIN","Singapore","OSA","Osaka","787","Boeing 787","789","Boeing 787-9","375","0","4899","18","6750","2019-04-01"
"TR","SIN","Singapore","OSA","Osaka","787","Boeing 787","789","Boeing 787-9","375","0","4899","2","750","2019-07-01"
"TR","SIN","Singapore","OSA","Osaka","787","Boeing 787","789","Boeing 787-9","375","0","4899","1","375","2019-10-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","37","6660","2019-04-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","41","7380","2019-07-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","38","6840","2019-10-01"
"TR","MNL","Manila","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","62","11160","2019-08-01"
"TR","MNL","Manila","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","60","10800","2019-11-01"
"TR","NGB","Ningbo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3661","14","2520","2019-01-01"
"TR","NGB","Ningbo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3661","13","2340","2019-04-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3719","22","7238","2019-05-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3719","14","4606","2019-08-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3719","15","4935","2019-11-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3719","8","2680","2019-02-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3719","6","2010","2019-05-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3719","24","9000","2019-03-01"
"TR","NNG","Nanning","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2404","17","3060","2019-04-01"
"TR","NNG","Nanning","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2404","18","3240","2019-07-01"
"TR","NNG","Nanning","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2404","18","3240","2019-10-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","6207","14","4690","2019-06-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","6207","15","5025","2019-09-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","6207","5","1675","2019-12-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6207","3","1125","2019-07-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6207","6","2250","2019-10-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","4899","18","5922","2019-01-01"
"TR","PEN","Penang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","600","72","12960","2019-03-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3907","1","329","2019-09-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3907","13","4277","2019-12-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3907","15","5025","2019-03-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3907","4","1340","2019-06-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3907","1","335","2019-09-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3907","5","1675","2019-12-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3907","12","4500","2019-01-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3907","12","4500","2019-07-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3907","16","6000","2019-10-01"
"TR","PKU","Pekanbaru","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","299","15","2700","2019-08-01"
"TR","PKU","Pekanbaru","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","299","17","3060","2019-11-01"
"TR","SGN","Ho Chi Minh City","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1091","90","16200","2019-08-01"
"TR","SGN","Ho Chi Minh City","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1091","82","14760","2019-11-01"
"TR","SHE","Shenyang","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","4883","13","4355","2019-12-01"
"TR","SHE","Shenyang","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","4883","2","750","2019-10-01"
"TR","SIA","Xi'an","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3710","27","4860","2019-01-01"
"TR","SIN","Singapore","ATH","Athens (GR)","787","Boeing 787","788","Boeing 787-8","329","0","9038","8","2632","2019-02-01"
"TR","SIN","Singapore","ATQ","Amritsar","787","Boeing 787","788","Boeing 787-8","335","0","4554","8","2680","2019-10-01"
"TR","SIN","Singapore","ATQ","Amritsar","787","Boeing 787","789","Boeing 787-9","375","0","4554","1","375","2019-08-01"
"TR","SIN","Singapore","ATQ","Amritsar","787","Boeing 787","789","Boeing 787-9","375","0","4554","13","4875","2019-11-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","1416","8","1152","2019-01-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","1416","5","720","2019-04-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","1416","1","144","2019-07-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1416","140","25200","2019-01-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1416","137","24660","2019-04-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1416","141","25380","2019-07-01"
"TR","SIN","Singapore","BKK","Bangkok","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","1416","139","25020","2019-10-01"
"TR","SIN","Singapore","BKK","Bangkok","787","Boeing 787","789","Boeing 787-9","375","0","1416","2","750","2019-08-01"
"TR","SIN","Singapore","BKK","Bangkok","787","Boeing 787","789","Boeing 787-9","375","0","1416","23","8625","2019-11-01"
"TR","SIN","Singapore","CAN","Guangzhou","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2646","14","2520","2019-03-01"
"TR","JKT","Jakarta","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","880","107","19260","2019-05-01"
"TR","JKT","Jakarta","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","880","107","19260","2019-08-01"
"TR","KBV","Krabi","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","930","37","6660","2019-07-01"
"TR","KBV","Krabi","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","930","35","6300","2019-10-01"
"TR","KCH","Kuching","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","705","5","720","2019-02-01"
"TR","KHH","Kaohsiung","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2947","31","5580","2019-07-01"
"TR","KHH","Kaohsiung","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","2947","1","375","2019-05-01"
"TR","KHN","Nanchang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3307","13","2340","2019-01-01"
"TR","KHN","Nanchang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3307","13","2340","2019-04-01"
"TR","KHN","Nanchang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3307","14","2520","2019-07-01"
"TR","KLO","Kalibo","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","2329","4","576","2019-03-01"
"TR","KMG","Kunming","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2641","16","2880","2019-11-01"
"TR","KUA","Kuantan","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","282","12","1728","2019-03-01"
"TR","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","97","17460","2019-01-01"
"TR","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","296","86","15480","2019-04-01"
"TR","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","32N","Airbus A320neo","186","0","296","3","558","2019-04-01"
"TR","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","32N","Airbus A320neo","186","0","296","4","744","2019-07-01"
"TR","KUL","Kuala Lumpur","SIN","Singapore","32S","Airbus A318/319/320/321","32N","Airbus A320neo","186","0","296","4","744","2019-10-01"
"TR","LGK","Langkawi","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","727","23","4140","2019-03-01"
"TR","LGK","Langkawi","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","727","24","4320","2019-06-01"
"TR","LGK","Langkawi","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","727","25","4500","2019-09-01"
"TR","MAA","Chennai","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","2923","4","1316","2019-06-01"
"TR","MEL","Melbourne (AU)","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","6029","2","658","2019-01-01"
"TR","MEL","Melbourne (AU)","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","6029","6","1974","2019-04-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","2531","7","1008","2019-02-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","144","0","2531","3","432","2019-05-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","48","8640","2019-12-01"
"TR","MNL","Manila","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","62","11160","2019-03-01"
"TR","MNL","Manila","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","60","10800","2019-06-01"
"TR","MNL","Manila","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","59","10620","2019-09-01"
"TR","NGB","Ningbo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3661","13","2340","2019-03-01"
"TR","NGB","Ningbo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3661","13","2340","2019-06-01"
"TR","NGB","Ningbo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3661","12","2160","2019-09-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3719","1","329","2019-03-01"
"TR","NNG","Nanning","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2404","17","3060","2019-12-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6207","13","4875","2019-12-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","4899","14","4690","2019-10-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","4899","1","375","2019-08-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","4899","5","1875","2019-11-01"
"TR","PEN","Penang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","600","71","12780","2019-05-01"
"TR","PEN","Penang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","600","71","12780","2019-08-01"
"TR","PEN","Penang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","600","77","13860","2019-11-01"
"TR","PER","Perth","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3907","5","900","2019-05-01"
"TR","PER","Perth","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3907","9","1620","2019-08-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3907","4","1340","2019-11-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3907","15","5625","2019-09-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3907","26","9750","2019-12-01"
"TR","PLM","Palembang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","476","18","3240","2019-06-01"
"TR","PLM","Palembang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","476","15","2700","2019-09-01"
"TR","PLM","Palembang","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","476","22","3960","2019-12-01"
"TR","SHE","Shenyang","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","4883","4","1316","2019-03-01"
"TR","SIA","Xi'an","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3710","27","4860","2019-03-01"
"TR","MEL","Melbourne (AU)","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6029","25","9375","2019-02-01"
"TR","MEL","Melbourne (AU)","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6029","15","5625","2019-05-01"
"TR","MEL","Melbourne (AU)","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6029","9","3375","2019-08-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","40","7200","2019-03-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","37","6660","2019-06-01"
"TR","MFM","Macau (MO) 00","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2531","44","7920","2019-09-01"
"TR","MLE","Male","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3396","16","2880","2019-02-01"
"TR","MLE","Male","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3396","14","2520","2019-05-01"
"TR","MLE","Male","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3396","22","3960","2019-08-01"
"TR","MNL","Manila","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2374","62","11160","2019-12-01"
"TR","NGB","Ningbo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","3661","13","2340","2019-12-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3719","8","2680","2019-08-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","3719","14","4690","2019-11-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3719","8","3000","2019-06-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3719","20","7500","2019-09-01"
"TR","NKG","Nanjing","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","3719","14","5250","2019-12-01"
"TR","NNG","Nanning","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","2404","18","3240","2019-01-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","6207","8","2632","2019-03-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","6207","8","2680","2019-03-01"
"TR","OOL","Gold Coast","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","6207","7","2625","2019-01-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","4899","2","658","2019-07-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","4899","1","329","2019-10-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","335","0","4899","14","4690","2019-07-01"
"TR","OSA","Osaka","SIN","Singapore","787","Boeing 787","789","Boeing 787-9","375","0","4899","8","3000","2019-05-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3907","14","4606","2019-03-01"
"TR","PER","Perth","SIN","Singapore","787","Boeing 787","788","Boeing 787-8","329","0","3907","4","1316","2019-06-01"
"TR","PKU","Pekanbaru","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","299","17","3060","2019-04-01"
"TR","PKU","Pekanbaru","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","299","14","2520","2019-07-01"
"TR","PKU","Pekanbaru","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","180","0","299","17","3060","2019-10-01"
